area,months,year,unit,value,temp_categoria,source,processed_at
Bolivia (Plurinational State of),May,2022,°C,15.82,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,27.29,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,26.56,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.92,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.39,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,25.59,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,25.53,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.64,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.95,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.45,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,17.63,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.04,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.14,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,25.29,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.91,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,21.69,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,22.72,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,21.88,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.59,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,15.82,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,10.86,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,21.12,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,22.61,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.95,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,14.32,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.67,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.4,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,7.05,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,16.4,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,18.01,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,18.12,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,14.18,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,17.55,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,16.03,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,15.76,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.56,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,5.1,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,24.29,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.72,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2022,°C,23.32,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,0.6045,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,4.75,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,14.34,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,25.86,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,25.28,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.74,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.66,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,25.0,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,24.15,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.78,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.49,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.53,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,17.3,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,21.46,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.13,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,24.01,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.95,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,21.36,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.27,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,20.88,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.91,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,14.34,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,9.19,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,19.93,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,21.1,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.6,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,14.07,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.24,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.58,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,5.46,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,15.28,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,15.93,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,15.91,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,13.76,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,15.59,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,13.16,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,14.61,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,3.7,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,23.35,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.85,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2022,°C,22.3,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,1.9545,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,5.79,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,15.59,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,28.88,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,28.26,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,26.47,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,26.18,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,27.55,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,27.15,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.42,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,26.28,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,24.78,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,18.51,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,24.15,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,24.84,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,27.35,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.97,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.56,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.45,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,23.77,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,27.22,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,15.59,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,9.91,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,23.29,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,24.71,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,26.52,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,16.35,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,26.63,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,27.19,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,8.11,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,19.04,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,20.96,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,19.73,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,17.03,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,19.44,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,16.92,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,18.25,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.75,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,5.31,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.92,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,25.55,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2022,°C,24.52,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,0.6995,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,5.93,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,16.47,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,27.63,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,26.92,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,25.18,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,26.22,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,26.85,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,26.01,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,24.62,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,25.02,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,24.39,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,18.0,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,22.85,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,23.35,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,25.59,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,24.53,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,23.19,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,23.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,22.54,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,26.27,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,16.47,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,9.37,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,21.98,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,23.66,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,25.3,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,15.2,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,24.29,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,25.24,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,6.99,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,18.12,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,20.14,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,20.01,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,15.38,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,19.05,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,16.91,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,17.38,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,25.15,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,4.41,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,24.98,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,23.69,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2022,°C,23.6,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,-0.1395,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,7.77,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,18.83,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,29.37,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,28.78,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,27.58,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,28.76,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,29.19,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,27.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,26.07,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,26.56,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,24.58,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,18.58,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,23.64,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,24.76,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,27.34,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,27.02,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,25.41,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,25.5,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,24.88,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,29.2,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,18.83,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,11.09,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,23.3,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,24.56,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,26.9,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,15.37,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,26.02,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,25.89,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,8.72,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,19.52,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,21.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,22.28,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,14.94,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,20.6,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,18.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,18.76,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,27.53,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,5.48,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,27.25,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,24.75,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2022,°C,26.87,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,-0.1175,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,8.47,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,20.09,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,28.98,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,28.85,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.45,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,27.69,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,27.99,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,27.88,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,27.18,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.64,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.08,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,19.33,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,25.27,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,25.75,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,27.93,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.88,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,25.97,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.09,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,24.63,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,28.33,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,20.09,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,12.69,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,24.92,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.24,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,27.24,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,17.98,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.05,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.78,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,9.66,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,21.8,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,24.18,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,25.54,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,18.96,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,24.16,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,22.55,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,21.11,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.28,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,6.57,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.39,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,25.71,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2022,°C,26.85,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,0.029000000000000005,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,9.46,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,20.18,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,29.3,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.52,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,27.46,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.37,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,29.25,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.9,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.53,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,29.36,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,27.02,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,19.54,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.22,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.93,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,29.19,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.6,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,27.71,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.97,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,25.45,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.2,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,20.18,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,14.32,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.56,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.55,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,29.37,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,18.94,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,27.5,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,27.26,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,10.52,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,23.34,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.98,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,28.02,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,20.88,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.46,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,22.58,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,27.22,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,6.71,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.91,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.89,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2022,°C,26.51,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2022,°C,1.0505,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2022,°C,8.96,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2022,°C,19.46,templado,meteostat,2025-10-05 22:05:30
